adm_cd,행정동명,세대당공원면적,세대당공원면적_log,park_area_total,green_ratio,household_cnt,area_km2,area_m2
1144065500,서강동,8.44,2.244955980157409,102655.72,7.079704827586207,12163.0,1.45,1450000.0
1144066000,서교동,0.96,0.6729444732424258,14527.68,0.8804654545454547,15133.0,1.65,1650000.0
1144068000,합정동,2.02,1.1052568313867783,18361.8,1.0864970414201183,9090.0,1.69,1690000.0
1144069000,망원제1동,0.45,0.371563556432483,4538.25,,10085.0,,
1144070000,망원제2동,0.19,0.173953307123438,1572.44,,8276.0,,
1144071000,연남동,0.23,0.2070141693843261,1915.21,0.2946476923076923,8327.0,0.65,650000.0
1144072000,성산제1동,11.31,2.510411940196362,109017.09000000001,,9639.0,,
1144073000,성산제2동,9.41,2.342766882626877,185217.03,,19683.0,,
1144074000,상암동,197.46,5.290587568486096,2513863.2600000002,29.926943571428577,12731.0,8.4,8400000.0
1147051000,목1동,2.27,1.184789984909162,23394.62,1.6591929078014185,10306.0,1.41,1410000.0
1147052000,목2동,19.96,3.0426158594528414,265627.68,25.78909514563107,13308.0,1.03,1030000.0
1147053000,목3동,0.27,0.2390169004704999,2739.69,0.516922641509434,10147.0,0.53,530000.0
1147054000,목4동,0.37,0.3148107398400335,3683.35,0.6462017543859648,9955.0,0.57,570000.0
1147055000,목5동,5.16,1.8180767775454283,69660.0,3.8486187845303865,13500.0,1.81,1810000.0
1147056000,신월1동,0.49,0.3987761199573678,4826.99,0.7426138461538462,9851.0,0.65,650000.0
1147057000,신월2동,0.35,0.3001045924503381,3044.2999999999997,0.4990655737704917,8698.0,0.61,610000.0
1147058000,신월3동,27.13,3.3368366225017656,205862.44,23.662349425287356,7588.0,0.87,870000.0
1147059000,신월4동,0.73,0.5481214085096876,4977.87,0.9572826923076924,6819.0,0.52,520000.0
1147060000,신월5동,0.53,0.4252677354043441,3369.7400000000002,0.488368115942029,6358.0,0.69,690000.0
1147061000,신월6동,1.7,0.9932517730102832,9096.699999999999,2.2187073170731706,5351.0,0.41,410000.0
1147061100,신월7동,12.11,2.5733752977756086,109292.75,9.184264705882352,9025.0,1.19,1190000.0
1147062000,신정1동,4.2,1.6486586255873816,29013.600000000002,4.144800000000001,6908.0,0.7,700000.0
1147063000,신정2동,0.3,0.262364264467491,2034.6,0.3912692307692307,6782.0,0.52,520000.0
1147064000,신정3동,93.84,4.552191261197205,1822560.48,67.0059,19422.0,2.72,2720000.0
1147065000,신정4동,0.6,0.4700036292457356,9871.8,0.9774059405940594,16453.0,1.01,1010000.0
1147067000,신정6동,5.99,1.944480556245719,49010.18,5.105227083333333,8182.0,0.96,960000.0
1147068000,신정7동,12.55,2.60638654732571,143986.15,11.899681818181818,11473.0,1.21,1210000.0
1150051000,염창동,7.36,2.1234584270966104,122742.72,7.0541793103448285,16677.0,1.74,1740000.0
1150052000,등촌제1동,0.32,0.2776317365982795,4599.04,,14372.0,,
1150053000,등촌제2동,1.535,0.9301936370431464,13224.025,,8615.0,,
1150053500,등촌제3동,1.58,0.947789398933526,23867.48,,15106.0,,
1150054000,화곡제1동,1.68,0.9858167945227652,47068.56,,28017.0,,
1150055000,화곡제2동,0.37,0.3148107398400335,3027.71,,8183.0,,
1150056000,화곡제3동,0.59,0.4637340162321401,5718.87,,9693.0,,
1150057000,화곡제4동,0.51,0.412109650826833,4894.47,,9597.0,,
1150059000,화곡본동,61.53,4.135646441579207,1058439.06,108.0039857142857,17202.0,0.98,980000.0
1150059100,화곡제6동,6.67,2.0373166153791646,90051.67,,13501.0,,
1150059300,화곡제8동,1.0,0.6931471805599453,11540.0,,11540.0,,
1150060300,가양제1동,68.5,4.241326752570746,1442267.5,,21055.0,,
1150060400,가양제2동,6.99,2.0781907597781832,55255.950000000004,,7905.0,,
1150060500,가양제3동,0.6,0.4700036292457356,4554.599999999999,,7591.0,,
1150061100,발산제1동,28.07,3.3697067145707846,381695.86,,13598.0,,
1150061500,우장산동,23.05,3.1801349965517702,387355.25,28.48200367647059,16805.0,1.36,1360000.0
1150062000,공항동,4.01,1.6114359150967734,55137.5,0.5072447102115916,13750.0,10.87,10870000.0
1150063000,방화제1동,2.55,1.2669476034873244,42031.649999999994,,16483.0,,
1150064000,방화제2동,1.0,0.6931471805599453,12463.0,,12463.0,,
1150064100,방화제3동,57.49,4.068855799454934,640553.5800000001,,11142.0,,
1153051000,신도림동,0.86,0.6205764877251099,12390.88,0.8429170068027211,14408.0,1.47,1470000.0
1153052000,구로제1동,1.535,0.9301936370431464,12889.394999999999,,8397.0,,
1153053000,구로제2동,0.53,0.4252677354043441,6403.46,,12082.0,,
1153054000,구로제3동,0.16,0.1484200051182733,2181.12,,13632.0,,
1153055000,구로제4동,0.82,0.598836501088704,8313.16,,10138.0,,
1153056000,구로제5동,0.39,0.3293037471426004,6117.54,,15686.0,,
1153059500,가리봉동,1.535,0.9301936370431464,9288.285,2.32207125,6051.0,0.4,400000.0
1153072000,고척제1동,0.04,0.0392207131532812,467.64,,11691.0,,
1153073000,고척제2동,23.1,3.1822118404966093,263501.7,,11407.0,,
1153074000,개봉제1동,0.24,0.2151113796169455,3663.8399999999997,,15266.0,,
1153075000,개봉제2동,0.14,0.131028262406404,1707.5800000000002,,12197.0,,
1153076000,개봉제3동,46.83,3.8676530576922055,403627.76999999996,,8619.0,,
1153077000,오류제1동,97.61,4.591172676344238,1266294.53,,12973.0,,
1153078000,오류제2동,12.52,2.604170070614818,192983.28,,15414.0,,
1153079000,수궁동,0.87,0.6259384308664953,8704.35,0.3260056179775281,10005.0,2.67,2670000.0
1154551000,가산동,0.27,0.2390169004704999,5023.89,0.19936071428571428,18607.0,2.52,2520000.0
1154561000,독산제1동,2.18,1.1568811967920856,57161.780000000006,,26221.0,,
1154562000,독산제2동,0.65,0.5007752879124893,6077.5,,9350.0,,
1154563000,독산제3동,2.59,1.2781522025001877,32810.119999999995,,12668.0,,
1154564000,독산제4동,4.68,1.7369512327330598,34791.119999999995,,7434.0,,
1154567000,시흥제1동,0.5,0.4054651081081644,8196.5,,16393.0,,
1154568000,시흥제2동,1.535,0.9301936370431464,12482.619999999999,,8132.0,,
1154569000,시흥제3동,2.17,1.1537315878891892,10118.71,,4663.0,,
1154570000,시흥제4동,1.46,0.9001613499442714,12909.32,,8842.0,,
1154571000,시흥제5동,1.29,0.8285518175661483,11620.32,,9008.0,,
1156051500,영등포본동,6.55,2.021547563260933,67831.8,6.650176470588236,10356.0,1.02,1020000.0
1156053500,영등포동,0.86,0.6205764877251099,19272.6,1.5295714285714284,22410.0,1.26,1260000.0
1156054000,여의동,18.89,2.9902170928658807,267595.74,3.1856635714285715,14166.0,8.4,8400000.0
1156055000,당산제1동,1.05,0.7178397931503169,12497.1,,11902.0,,
1156056000,당산제2동,0.6,0.4700036292457356,11347.8,,18913.0,,
1156058500,도림동,0.53,0.4252677354043441,5233.75,0.588061797752809,9875.0,0.89,890000.0
1156060500,문래동,2.35,1.208960345836975,30531.2,2.049073825503356,12992.0,1.49,1490000.0
1156061000,양평제1동,0.16,0.1484200051182733,1611.04,,10069.0,,
1156062000,양평제2동,12.53,2.604909442182697,142328.27,,11359.0,,
1156063000,신길제1동,5.7,1.9021075263969205,66764.1,,11713.0,,
1156065000,신길제3동,0.22,0.1988508587451652,1696.86,,7713.0,,
1156066000,신길제4동,1.535,0.9301936370431464,8741.824999999999,,5695.0,,
1156067000,신길제5동,5.11,1.809926773183504,22729.280000000002,,4448.0,,
1156068000,신길제6동,0.1,0.0953101798043248,918.2,,9182.0,,
1156069000,신길제7동,0.16,0.1484200051182733,1263.3600000000001,,7896.0,,
1156070000,대림제1동,1.16,0.7701082216960736,7906.5599999999995,,6816.0,,
1156071000,대림제2동,0.24,0.2151113796169455,1656.96,,6904.0,,
1156072000,대림제3동,1.21,0.7929925155296614,12437.59,,10279.0,,
1159051000,노량진제1동,8.73,2.2752138961979136,156633.66,,17942.0,,
1159052000,노량진제2동,1.535,0.9301936370431464,8569.904999999999,,5583.0,,
1159053000,상도제1동,0.16,0.1484200051182733,3685.28,,23033.0,,
1159054000,상도제2동,0.62,0.4824261492442927,7702.88,,12424.0,,
1159055000,상도제3동,0.55,0.4382549309311553,6727.6,,12232.0,,
1159056000,상도제4동,0.02,0.0198026272961797,296.78000000000003,,14839.0,,
1159060500,흑석동,27.15,3.3375473545856997,352515.6,20.983071428571424,12984.0,1.68,1680000.0
1159062000,사당제1동,0.17,0.1570037488096647,2374.9,,13970.0,,
1159063000,사당제2동,174.93,5.170086188650955,2198170.38,,12566.0,,
1159064000,사당제3동,108.44,4.69537645387424,1127884.44,,10401.0,,
1159065000,사당제4동,0.45,0.371563556432483,3305.25,,7345.0,,
1159065100,사당제5동,0.44,0.3646431135879093,2967.36,,6744.0,,
1159066000,대방동,24.54,3.2402458506043934,396787.26,25.59917806451613,16169.0,1.55,1550000.0
1159067000,신대방제1동,0.64,0.494696241836107,6684.8,,10445.0,,
1159068000,신대방제2동,45.57,3.840956556994286,495163.62,,10866.0,,
1162052500,보라매동,0.09,0.0861776962410523,1169.82,0.15392368421052632,12998.0,0.76,760000.0
1162054500,청림동,1.535,0.9301936370431464,9773.345,3.2577816666666664,6367.0,0.3,300000.0
1162056500,성현동,1.535,0.9301936370431464,19701.725,2.8973125,12835.0,0.68,680000.0
1162057500,행운동,4.09,1.6272778305624314,75088.31,10.428931944444445,18359.0,0.72,720000.0
1162058500,낙성대동,1.04,0.712949807856125,12833.6,0.5653568281938326,12340.0,2.27,2270000.0
1162059500,청룡동,0.42,0.3506568716131694,10391.22,0.8806118644067795,24741.0,1.18,1180000.0
1162060500,은천동,28.41,3.381334752565904,455866.86,58.44446923076922,16046.0,0.78,780000.0
1162061500,중앙동,0.29,0.2546422183735807,3044.4199999999996,0.7806205128205127,10498.0,0.39,390000.0
1162062500,인헌동,0.33,0.2851789422336624,4939.77,0.45738611111111116,14969.0,1.08,1080000.0
1162063000,남현동,0.62,0.4824261492442927,6092.74,0.1863223241590214,9827.0,3.27,3270000.0
1162064500,서원동,9.52,2.353278207309564,147759.91999999998,22.73229538461538,15521.0,0.65,650000.0
1162065500,신원동,0.04,0.0392207131532812,455.68,0.0828509090909091,11392.0,0.55,550000.0
1162066500,서림동,0.27,0.2390169004704999,4176.09,0.4218272727272728,15467.0,0.99,990000.0
1162068500,신사동,0.14,0.131028262406404,2053.52,0.3208625,14668.0,0.64,640000.0
1162068500,신사동,0.14,0.131028262406404,2053.52,0.10865185185185186,14668.0,1.89,1890000.0
1162069500,신림동,0.12,0.1133286853070031,2319.12,0.4294666666666666,19326.0,0.54,540000.0
1162071500,난향동,0.15,0.1397619423751587,919.5,0.1149375,6130.0,0.8,800000.0
1162072500,조원동,0.19,0.173953307123438,2362.65,0.35263432835820896,12435.0,0.67,670000.0
1162073500,대학동,0.79,0.5822156198526637,14272.140000000001,0.17195349397590362,18066.0,8.3,8300000.000000001
1162074500,삼성동,0.32,0.2776317365982795,3056.96,0.11492330827067669,9553.0,2.66,2660000.0
1162076500,미성동,6.7,2.0412203288596382,94228.8,6.828173913043479,14064.0,1.38,1380000.0
1162077500,난곡동,0.94,0.6626879730752367,12003.8,1.2503958333333332,12770.0,0.96,960000.0
1165051000,서초1동,0.37,0.3148107398400335,3540.9,0.24935915492957744,9570.0,1.42,1420000.0
1165052000,서초2동,0.35,0.3001045924503381,4009.6,0.3233548387096774,11456.0,1.24,1240000.0
1165053000,서초3동,0.51,0.412109650826833,7905.0,0.2697952218430034,15500.0,2.93,2930000.0
1165053100,서초4동,0.58,0.4574248470388754,6184.54,0.7027886363636364,10663.0,0.88,880000.0
1165054000,잠원동,1.81,1.0331844833456545,19269.260000000002,1.0948443181818182,10646.0,1.76,1760000.0
1165055000,반포본동,2.79,1.332366019094335,309.69,0.030662376237623763,111.0,1.01,1010000.0
1165056000,반포1동,0.45,0.371563556432483,6563.25,0.6563249999999999,14585.0,1.0,1000000.0
1165057000,반포2동,5.92,1.9344157696295785,50852.8,3.7668740740740745,8590.0,1.35,1350000.0
1165058000,반포3동,1.64,0.9707789171582248,13556.24,1.05908125,8266.0,1.28,1280000.0
1165058100,반포4동,1.15,0.7654678421395714,8099.45,0.5663951048951048,7043.0,1.43,1430000.0
1165059000,방배본동,0.12,0.1133286853070031,941.28,0.14048955223880596,7844.0,0.67,670000.0
1165060000,방배1동,0.16,0.1484200051182733,1205.6000000000001,0.17222857142857145,7535.0,0.7,700000.0
1165061000,방배2동,70.92,4.275554390163365,553105.08,28.658294300518133,7799.0,1.93,1930000.0
1165062000,방배3동,27.95,3.3655702040190043,162557.19999999998,6.773216666666666,5816.0,2.4,2400000.0
1165062100,방배4동,0.7,0.5306282510621704,6731.9,0.6869285714285714,9617.0,0.98,980000.0
1165065100,양재1동,261.05,5.568535325248176,4601789.4,79.89217708333334,17628.0,5.76,5760000.0
1165065200,양재2동,39.05,3.690128673514368,429862.39999999997,5.671007915567282,11008.0,7.58,7580000.0
1165066000,내곡동,708.16,6.56408117103018,4998193.279999999,39.417928075709774,7058.0,12.68,12680000.0
1168051000,신사동,3.93,1.5953389880545987,25824.030000000002,4.035004687500001,6571.0,0.64,640000.0
1168051000,신사동,3.93,1.5953389880545987,25824.030000000002,1.3663507936507937,6571.0,1.89,1890000.0
1168052100,논현1동,2.21,1.1662709371419244,29759.86,2.3807888,13466.0,1.25,1250000.0
1168053100,논현2동,0.69,0.5247285289349821,7720.41,0.5251979591836734,11189.0,1.47,1470000.0
1168054500,압구정동,3.7,1.547562508716013,36929.700000000004,1.4596719367588935,9981.0,2.53,2530000.0
1168056500,청담동,6.51,2.0162354657760435,68504.73,2.940117167381974,10523.0,2.33,2330000.0
1168058000,삼성1동,55.72,4.038126882223872,303339.68,15.636065979381442,5444.0,1.94,1940000.0
1168059000,삼성2동,0.1,0.0953101798043248,1379.5,0.11125,13795.0,1.24,1240000.0
1168060000,대치1동,7.95,2.191653532286764,57399.0,7.265696202531645,7220.0,0.79,790000.0
1168061000,대치2동,0.39,0.3293037471426004,5155.41,0.2577705,13219.0,2.0,2000000.0
1168063000,대치4동,0.32,0.2776317365982795,3066.56,0.4200767123287671,9583.0,0.73,730000.0
1168064000,역삼1동,2.37,1.2149127443642704,56432.07,2.4013646808510636,23811.0,2.35,2350000.0
1168065000,역삼2동,0.64,0.494696241836107,9972.48,0.8671721739130435,15582.0,1.15,1150000.0
1168065500,도곡1동,33.0,3.5263605246161616,271425.0,26.610294117647058,8225.0,1.02,1020000.0
1168065600,도곡2동,22.65,3.1633631149379418,258821.55,25.37466176470588,11427.0,1.02,1020000.0
1168066000,개포1동,1.535,0.9301936370431464,14063.67,1.107375590551181,9162.0,1.27,1270000.0
1168067000,개포2동,16.95,2.887590114934288,255063.59999999998,10.161896414342628,15048.0,2.51,2510000.0
1168069000,개포4동,0.21,0.1906203596086497,2118.06,0.142151677852349,10086.0,1.49,1490000.0
1168070000,세곡동,30.0,3.4339872044851463,608760.0,9.571698113207546,20292.0,6.36,6360000.0
1168072000,일원본동,347.99,5.855043268496785,2764084.5700000003,107.13506085271318,7943.0,2.58,2580000.0
1168073000,일원1동,1.87,1.0543120297715298,13920.28,1.5130739130434783,7444.0,0.92,920000.0
1168068000,개포3동,3.82,1.572773928062509,,,,1.24,1240000.0
1168075000,수서동,1.83,1.0402767116551463,13990.35,0.978346153846154,7645.0,1.43,1430000.0
1171051000,풍납1동,3.65,1.536867219599265,19407.05,2.520396103896104,5317.0,0.77,770000.0
1171052000,풍납2동,0.66,0.5068176023684519,6819.780000000001,0.4289169811320755,10333.0,1.59,1590000.0
1171053100,거여1동,11.62,2.5352828571130672,64793.119999999995,12.704533333333332,5576.0,0.51,510000.0
1171053200,거여2동,2.4,1.2237754316221157,24168.0,4.5600000000000005,10070.0,0.53,530000.0
1171054000,마천1동,6.33,1.99197551589856,46348.26,7.991079310344828,7322.0,0.58,580000.0
1171055000,마천2동,24.1,3.2228678461377385,203861.90000000002,22.905831460674158,8459.0,0.89,890000.0
1171056100,방이1동,5.56,1.8809906029559973,34216.24,6.843247999999999,6154.0,0.5,500000.0
1171056200,방이2동,1.09,0.7371640659767197,17461.800000000003,2.1827250000000005,16020.0,0.8,800000.0
1171056600,오륜동,242.93,5.496881298887856,1418225.34,44.73896971608833,5838.0,3.17,3170000.0
1171057000,오금동,21.77,3.125443880075648,349735.05,21.196063636363636,16065.0,1.65,1650000.0
1171058000,송파1동,1.51,0.9202827531436926,18865.94,2.3880936708860756,12494.0,0.79,790000.0
1171059000,송파2동,2.78,1.3297240096314962,20752.699999999997,3.9156037735849054,7465.0,0.53,530000.0
1171060000,석촌동,3.08,1.4060969884160703,52526.32,5.529086315789473,17054.0,0.95,950000.0
1171061000,삼전동,10.84,2.4714836294558595,174697.44,18.389204210526316,16116.0,0.95,950000.0
1171062000,가락본동,4.97,1.786746927404511,57532.719999999994,5.091391150442477,11576.0,1.13,1130000.0
1171063100,가락1동,2.12,1.1378330018213911,20458.0,1.5267164179104478,9650.0,1.34,1340000.0
1171063200,가락2동,50.11,3.933980172780188,619810.59,64.563603125,12369.0,0.96,960000.0
1171064100,문정1동,3.35,1.4701758451005926,30093.05,5.373758928571429,8983.0,0.56,560000.0
1171064200,문정2동,8.51,2.252343876557299,134509.06,6.114048181818181,15806.0,2.2,2200000.0
1171064600,장지동,7.07,2.0881534822818573,93309.86,6.810938686131387,13198.0,1.37,1370000.0
1171064700,위례동,26.86,3.32719196835166,400455.74,15.704146666666666,14909.0,2.55,2550000.0
1171065000,잠실본동,0.95,0.6678293725756554,15406.15,1.6389521276595744,16217.0,0.94,940000.0
1171067000,잠실2동,2.05,1.1151415906193205,23609.85,1.0830206422018347,11517.0,2.18,2180000.0
1171068000,잠실3동,2.76,1.324418957401803,32678.399999999998,2.193181208053691,11840.0,1.49,1490000.0
1171069000,잠실4동,1.535,0.9301936370431464,11039.72,0.7076743589743589,7192.0,1.56,1560000.0
1171071000,잠실6동,51.85,3.967457712316247,303581.75,10.881066308243728,5855.0,2.79,2790000.0
1171072000,잠실7동,18.97,2.994231147427724,63834.049999999996,10.639008333333333,3365.0,0.6,600000.0
1174051500,강일동,18.65,2.9780773383152703,256735.9,11.35999557522124,13766.0,2.26,2260000.0
1174052500,상일제1동,322.16,5.778147556611508,4363335.04,,13544.0,,
1174053000,명일제1동,4.33,1.673351238177753,43278.35,,9995.0,,
1174054000,명일제2동,0.67,0.5128236264286639,4283.31,,6393.0,,
1174055000,고덕제1동,4.72,1.7439688053917064,38387.759999999995,,8133.0,,
1174056000,고덕제2동,35.63,3.6008675767907232,353841.53,,9931.0,,
1174057000,암사제1동,0.55,0.4382549309311553,8744.45,,15899.0,,
1174058000,암사제2동,0.44,0.3646431135879093,2800.6,,6365.0,,
1174059000,암사제3동,1.79,1.0260415958332745,10843.82,,6058.0,,
1174060000,천호제1동,0.34,0.29266961396282,4384.9800000000005,,12897.0,,
1174061000,천호제2동,1.99,1.095273387402595,37097.58,,18642.0,,
1174062000,천호제3동,0.19,0.173953307123438,2843.92,,14968.0,,
1174064000,성내제1동,1.56,0.9400072584914712,12757.68,,8178.0,,
1174065000,성내제2동,0.18,0.1655144384775733,2506.3199999999997,,13924.0,,
1174066000,성내제3동,0.35,0.3001045924503381,3703.35,,10581.0,,
1174068500,길동,4.11,1.631199404215613,98886.6,6.142024844720497,24060.0,1.61,1610000.0
1174069000,둔촌제1동,1.535,0.9301936370431464,17611.055,,11473.0,,
1174070000,둔촌제2동,58.91,4.0928434360958335,644593.22,,10942.0,,
